date,item,sales
2014-05-25,39,586
2014-05-25,40,357
2014-05-25,41,292
2014-05-25,42,466
2014-05-25,43,661
2014-05-25,44,399
2014-05-25,45,1023
2014-05-25,46,731
2014-05-25,47,270
2014-05-25,48,673
2014-05-25,49,400
2014-05-25,50,831
2014-05-26,1,169
2014-05-26,2,448
2014-05-26,3,319
2014-05-26,4,202
2014-05-26,5,177
2014-05-26,6,505
2014-05-26,7,488
2014-05-26,8,653
2014-05-26,9,419
2014-05-26,10,630
2014-05-26,11,554
2014-05-26,12,617
2014-05-26,13,738
2014-05-26,14,531
2014-05-26,15,792
2014-05-26,16,232
2014-05-26,17,305
2014-05-26,18,763
2014-05-26,19,353
2014-05-26,20,402
2014-05-26,21,351
2014-05-26,22,687
2014-05-26,23,305
2014-05-26,24,533
2014-05-26,25,653
2014-05-26,26,450
2014-05-26,27,175
2014-05-26,28,732
2014-05-26,29,621
2014-05-26,30,324
2014-05-26,31,520
2014-05-26,32,393
2014-05-26,33,602
2014-05-26,34,207
2014-05-26,35,561
2014-05-26,36,654
2014-05-26,37,273
2014-05-26,38,688
2014-05-26,39,366
2014-05-26,40,244
2014-05-26,41,191
2014-05-26,42,297
2014-05-26,43,449
2014-05-26,44,246
2014-05-26,45,744
2014-05-26,46,512
2014-05-26,47,170
2014-05-26,48,449
2014-05-26,49,259
2014-05-26,50,543
2014-05-27,1,224
2014-05-27,2,591
2014-05-27,3,406
2014-05-27,4,201
2014-05-27,5,161
2014-05-27,6,592
2014-05-27,7,597
2014-05-27,8,765
2014-05-27,9,519
2014-05-27,10,733
2014-05-27,11,714
2014-05-27,12,673
2014-05-27,13,894
2014-05-27,14,577
2014-05-27,15,925
2014-05-27,16,267
2014-05-27,17,350
2014-05-27,18,826
2014-05-27,19,373
2014-05-27,20,490
2014-05-27,21,379
2014-05-27,22,810
2014-05-27,23,296
2014-05-27,24,715
2014-05-27,25,823
2014-05-27,26,500
2014-05-27,27,224
2014-05-27,28,884
2014-05-27,29,680
2014-05-27,30,420
2014-05-27,31,592
2014-05-27,32,418
2014-05-27,33,694
2014-05-27,34,269
2014-05-27,35,645
2014-05-27,36,781
2014-05-27,37,295
2014-05-27,38,813
2014-05-27,39,433
2014-05-27,40,296
2014-05-27,41,219
2014-05-27,42,372
2014-05-27,43,489
2014-05-27,44,294
2014-05-27,45,830
2014-05-27,46,573
2014-05-27,47,219
2014-05-27,48,519
2014-05-27,49,272
2014-05-27,50,657
2014-05-28,1,220
2014-05-28,2,617
2014-05-28,3,348
2014-05-28,4,209
2014-05-28,5,199
2014-05-28,6,594
2014-05-28,7,586
2014-05-28,8,764
2014-05-28,9,473
2014-05-28,10,768
2014-05-28,11,703
2014-05-28,12,717
2014-05-28,13,843
2014-05-28,14,589
2014-05-28,15,851
2014-05-28,16,231
2014-05-28,17,347
2014-05-28,18,847
2014-05-28,19,415
2014-05-28,20,488
2014-05-28,21,406
2014-05-28,22,836
2014-05-28,23,312
2014-05-28,24,663
2014-05-28,25,806
2014-05-28,26,497
2014-05-28,27,221
2014-05-28,28,870
2014-05-28,29,722
2014-05-28,30,386
2014-05-28,31,598
2014-05-28,32,422
2014-05-28,33,675
2014-05-28,34,256
2014-05-28,35,668
2014-05-28,36,752
2014-05-28,37,293
2014-05-28,38,802
2014-05-28,39,388
2014-05-28,40,271
2014-05-28,41,214
2014-05-28,42,342
2014-05-28,43,527
2014-05-28,44,283
2014-05-28,45,840
2014-05-28,46,620
2014-05-28,47,248
2014-05-28,48,494
2014-05-28,49,300
2014-05-28,50,665
2014-05-29,1,244
2014-05-29,2,609
2014-05-29,3,394
2014-05-29,4,266
2014-05-29,5,194
2014-05-29,6,700
2014-05-29,7,618
2014-05-29,8,843
2014-05-29,9,551
2014-05-29,10,829
2014-05-29,11,768
2014-05-29,12,779
2014-05-29,13,932
2014-05-29,14,616
2014-05-29,15,903
2014-05-29,16,288
2014-05-29,17,358
2014-05-29,18,906
2014-05-29,19,462
2014-05-29,20,493
2014-05-29,21,455
2014-05-29,22,845
2014-05-29,23,303
2014-05-29,24,729
2014-05-29,25,851
2014-05-29,26,495
2014-05-29,27,204
2014-05-29,28,936
2014-05-29,29,755
2014-05-29,30,407
2014-05-29,31,624
2014-05-29,32,500
2014-05-29,33,728
2014-05-29,34,248
2014-05-29,35,704
2014-05-29,36,864
2014-05-29,37,289
2014-05-29,38,878
2014-05-29,39,473
2014-05-29,40,316
2014-05-29,41,235
2014-05-29,42,388
2014-05-29,43,571
2014-05-29,44,329
2014-05-29,45,771
2014-05-29,46,622
2014-05-29,47,197
2014-05-29,48,504
2014-05-29,49,352
2014-05-29,50,708
2014-05-30,1,264
2014-05-30,2,674
2014-05-30,3,399
2014-05-30,4,242
2014-05-30,5,223
2014-05-30,6,638
2014-05-30,7,649
2014-05-30,8,904
2014-05-30,9,572
2014-05-30,10,906
2014-05-30,11,797
2014-05-30,12,748
2014-05-30,13,972
2014-05-30,14,690
2014-05-30,15,984
2014-05-30,16,303
2014-05-30,17,378
2014-05-30,18,983
2014-05-30,19,444
2014-05-30,20,533
2014-05-30,21,484
2014-05-30,22,904
2014-05-30,23,302
2014-05-30,24,760
2014-05-30,25,909
2014-05-30,26,555
2014-05-30,27,247
2014-05-30,28,1009
2014-05-30,29,800
2014-05-30,30,489
2014-05-30,31,664
2014-05-30,32,535
2014-05-30,33,820
2014-05-30,34,303
2014-05-30,35,804
2014-05-30,36,868
2014-05-30,37,342
2014-05-30,38,953
2014-05-30,39,521
2014-05-30,40,322
2014-05-30,41,262
2014-05-30,42,413
2014-05-30,43,586
2014-05-30,44,352
2014-05-30,45,952
2014-05-30,46,672
2014-05-30,47,257
2014-05-30,48,565
2014-05-30,49,338
2014-05-30,50,740
2014-05-31,1,257
2014-05-31,2,762
2014-05-31,3,451
2014-05-31,4,245
2014-05-31,5,246
2014-05-31,6,704
2014-05-31,7,737
2014-05-31,8,928
2014-05-31,9,650
2014-05-31,10,856
2014-05-31,11,859
2014-05-31,12,862
2014-05-31,13,1006
2014-05-31,14,744
2014-05-31,15,1054
2014-05-31,16,307
2014-05-31,17,366
2014-05-31,18,1033
2014-05-31,19,451
2014-05-31,20,588
2014-05-31,21,477
2014-05-31,22,995
2014-05-31,23,329
2014-05-31,24,834
2014-05-31,25,946
2014-05-31,26,582
2014-05-31,27,274
2014-05-31,28,1121
2014-05-31,29,872
2014-05-31,30,498
2014-05-31,31,661
2014-05-31,32,534
2014-05-31,33,797
2014-05-31,34,309
2014-05-31,35,797
2014-05-31,36,991
2014-05-31,37,353
2014-05-31,38,945
2014-05-31,39,569
2014-05-31,40,342
2014-05-31,41,232
2014-05-31,42,474
2014-05-31,43,609
2014-05-31,44,355
2014-05-31,45,975
2014-05-31,46,677
2014-05-31,47,267
2014-05-31,48,631
2014-05-31,49,402
2014-05-31,50,781
2014-06-01,1,326
2014-06-01,2,826
2014-06-01,3,514
2014-06-01,4,315
2014-06-01,5,257
2014-06-01,6,790
2014-06-01,7,809
2014-06-01,8,1078
2014-06-01,9,683
2014-06-01,10,1029
2014-06-01,11,954
2014-06-01,12,930
2014-06-01,13,1157
2014-06-01,14,817
2014-06-01,15,1265
2014-06-01,16,352
2014-06-01,17,456
2014-06-01,18,1112
2014-06-01,19,585
2014-06-01,20,697
2014-06-01,21,552
2014-06-01,22,1077
2014-06-01,23,408
2014-06-01,24,850
2014-06-01,25,1134
2014-06-01,26,659
2014-06-01,27,296
2014-06-01,28,1183
2014-06-01,29,901
2014-06-01,30,531
2014-06-01,31,781
2014-06-01,32,584
2014-06-01,33,980
2014-06-01,34,350
2014-06-01,35,958
2014-06-01,36,1080
2014-06-01,37,419
2014-06-01,38,1110
2014-06-01,39,615
2014-06-01,40,366
2014-06-01,41,297
2014-06-01,42,547
2014-06-01,43,677
2014-06-01,44,381
2014-06-01,45,1113
2014-06-01,46,794
2014-06-01,47,291
2014-06-01,48,728
2014-06-01,49,401
2014-06-01,50,885
2014-06-02,1,165
2014-06-02,2,546
2014-06-02,3,335
2014-06-02,4,181
2014-06-02,5,171
2014-06-02,6,530
2014-06-02,7,516
2014-06-02,8,732
2014-06-02,9,482
2014-06-02,10,675
2014-06-02,11,642
2014-06-02,12,613
2014-06-02,13,753
2014-06-02,14,547
2014-06-02,15,861
2014-06-02,16,240
2014-06-02,17,299
2014-06-02,18,734
2014-06-02,19,367
2014-06-02,20,407
2014-06-02,21,382
2014-06-02,22,726
2014-06-02,23,253
2014-06-02,24,573
2014-06-02,25,724
2014-06-02,26,475
2014-06-02,27,220
2014-06-02,28,801
2014-06-02,29,656
2014-06-02,30,366
2014-06-02,31,568
2014-06-02,32,389
2014-06-02,33,644
2014-06-02,34,228
2014-06-02,35,649
2014-06-02,36,738
2014-06-02,37,266
2014-06-02,38,741
2014-06-02,39,367
2014-06-02,40,248
2014-06-02,41,185
2014-06-02,42,346
2014-06-02,43,441
2014-06-02,44,248
2014-06-02,45,776
2014-06-02,46,552
2014-06-02,47,217
2014-06-02,48,477
2014-06-02,49,244
2014-06-02,50,638
2014-06-03,1,238
2014-06-03,2,636
2014-06-03,3,390
2014-06-03,4,252
2014-06-03,5,184
2014-06-03,6,641
2014-06-03,7,621
2014-06-03,8,802
2014-06-03,9,557
2014-06-03,10,740
2014-06-03,11,727
2014-06-03,12,688
2014-06-03,13,919
2014-06-03,14,598
2014-06-03,15,931
2014-06-03,16,267
2014-06-03,17,363
2014-06-03,18,935
2014-06-03,19,414
2014-06-03,20,463
2014-06-03,21,420
2014-06-03,22,895
2014-06-03,23,315
2014-06-03,24,668
2014-06-03,25,851
2014-06-03,26,503
2014-06-03,27,277
2014-06-03,28,976
2014-06-03,29,735
2014-06-03,30,431
2014-06-03,31,612
2014-06-03,32,484
2014-06-03,33,771
2014-06-03,34,250
2014-06-03,35,681
2014-06-03,36,795
2014-06-03,37,323
2014-06-03,38,834
2014-06-03,39,461
2014-06-03,40,328
2014-06-03,41,236
2014-06-03,42,368
2014-06-03,43,541
2014-06-03,44,320
2014-06-03,45,852
2014-06-03,46,639
2014-06-03,47,218
2014-06-03,48,504
2014-06-03,49,297
2014-06-03,50,666
2014-06-04,1,245
2014-06-04,2,609
2014-06-04,3,411
2014-06-04,4,264
2014-06-04,5,206
2014-06-04,6,577
2014-06-04,7,631
2014-06-04,8,831
2014-06-04,9,535
2014-06-04,10,785
2014-06-04,11,758
2014-06-04,12,791
2014-06-04,13,903
2014-06-04,14,631
2014-06-04,15,939
2014-06-04,16,299
2014-06-04,17,357
2014-06-04,18,896
2014-06-04,19,431
2014-06-04,20,534
2014-06-04,21,441
2014-06-04,22,873
2014-06-04,23,295
2014-06-04,24,703
2014-06-04,25,855
2014-06-04,26,534
2014-06-04,27,285
2014-06-04,28,984
2014-06-04,29,761
2014-06-04,30,410
2014-06-04,31,659
2014-06-04,32,507
2014-06-04,33,716
2014-06-04,34,278
2014-06-04,35,669
2014-06-04,36,810
2014-06-04,37,335
2014-06-04,38,906
2014-06-04,39,443
2014-06-04,40,293
2014-06-04,41,240
2014-06-04,42,413
2014-06-04,43,574
2014-06-04,44,308
2014-06-04,45,845
2014-06-04,46,616
2014-06-04,47,230
2014-06-04,48,556
2014-06-04,49,307
2014-06-04,50,739
2014-06-05,1,243
2014-06-05,2,646
2014-06-05,3,445
2014-06-05,4,261
2014-06-05,5,206
2014-06-05,6,656
2014-06-05,7,641
2014-06-05,8,895
2014-06-05,9,561
2014-06-05,10,796
2014-06-05,11,794
2014-06-05,12,769
2014-06-05,13,1015
2014-06-05,14,711
2014-06-05,15,997
2014-06-05,16,272
2014-06-05,17,385
2014-06-05,18,966
2014-06-05,19,481
2014-06-05,20,545
2014-06-05,21,447
2014-06-05,22,961
2014-06-05,23,348
2014-06-05,24,780
2014-06-05,25,928
2014-06-05,26,545
2014-06-05,27,268
2014-06-05,28,981
2014-06-05,29,858
2014-06-05,30,430
2014-06-05,31,652
2014-06-05,32,486
2014-06-05,33,774
2014-06-05,34,287
2014-06-05,35,729
2014-06-05,36,852
2014-06-05,37,344
2014-06-05,38,942
2014-06-05,39,498
2014-06-05,40,307
2014-06-05,41,250
2014-06-05,42,467
2014-06-05,43,591
2014-06-05,44,356
2014-06-05,45,893
2014-06-05,46,672
2014-06-05,47,240
2014-06-05,48,604
2014-06-05,49,356
2014-06-05,50,742
2014-06-06,1,264
2014-06-06,2,736
2014-06-06,3,468
2014-06-06,4,285
2014-06-06,5,231
2014-06-06,6,739
2014-06-06,7,718
2014-06-06,8,956
2014-06-06,9,568
2014-06-06,10,821
2014-06-06,11,812
2014-06-06,12,862
2014-06-06,13,1002
2014-06-06,14,726
2014-06-06,15,1049
2014-06-06,16,281
2014-06-06,17,418
2014-06-06,18,994
2014-06-06,19,497
2014-06-06,20,579
2014-06-06,21,519
2014-06-06,22,1009
2014-06-06,23,362
2014-06-06,24,722
2014-06-06,25,948
2014-06-06,26,563
2014-06-06,27,271
2014-06-06,28,1014
2014-06-06,29,832
2014-06-06,30,514
2014-06-06,31,717
2014-06-06,32,515
2014-06-06,33,857
2014-06-06,34,335
2014-06-06,35,787
2014-06-06,36,934
2014-06-06,37,367
2014-06-06,38,988
2014-06-06,39,520
2014-06-06,40,351
2014-06-06,41,263
2014-06-06,42,444
2014-06-06,43,667
2014-06-06,44,333
2014-06-06,45,984
2014-06-06,46,747
2014-06-06,47,266
2014-06-06,48,621
2014-06-06,49,376
2014-06-06,50,830
2014-06-07,1,304
2014-06-07,2,725
2014-06-07,3,501
2014-06-07,4,289
2014-06-07,5,211
2014-06-07,6,735
2014-06-07,7,752
2014-06-07,8,1025
2014-06-07,9,668
2014-06-07,10,889
2014-06-07,11,927
2014-06-07,12,911
2014-06-07,13,1094
2014-06-07,14,742
2014-06-07,15,1080
2014-06-07,16,289
2014-06-07,17,425
2014-06-07,18,1032
2014-06-07,19,539
2014-06-07,20,576
2014-06-07,21,517
2014-06-07,22,1037
2014-06-07,23,375
2014-06-07,24,846
2014-06-07,25,1035
2014-06-07,26,627
2014-06-07,27,265
2014-06-07,28,1116
2014-06-07,29,924
2014-06-07,30,508
2014-06-07,31,750
2014-06-07,32,573
2014-06-07,33,881
2014-06-07,34,332
2014-06-07,35,815
2014-06-07,36,960
2014-06-07,37,415
2014-06-07,38,1059
2014-06-07,39,576
2014-06-07,40,386
2014-06-07,41,321
2014-06-07,42,485
2014-06-07,43,643
2014-06-07,44,399
2014-06-07,45,1021
2014-06-07,46,762
2014-06-07,47,283
2014-06-07,48,674
2014-06-07,49,376
2014-06-07,50,803
2014-06-08,1,299
2014-06-08,2,843
2014-06-08,3,507
2014-06-08,4,265
2014-06-08,5,207
2014-06-08,6,806
2014-06-08,7,852
2014-06-08,8,1072
2014-06-08,9,695
2014-06-08,10,1035
2014-06-08,11,981
2014-06-08,12,996
2014-06-08,13,1101
2014-06-08,14,819
2014-06-08,15,1183
2014-06-08,16,363
2014-06-08,17,470
2014-06-08,18,1172
2014-06-08,19,566
2014-06-08,20,614
2014-06-08,21,547
2014-06-08,22,1035
2014-06-08,23,403
2014-06-08,24,910
2014-06-08,25,1065
2014-06-08,26,623
2014-06-08,27,293
2014-06-08,28,1183
2014-06-08,29,931
2014-06-08,30,550
2014-06-08,31,817
2014-06-08,32,604
2014-06-08,33,975
2014-06-08,34,371
2014-06-08,35,833
2014-06-08,36,1110
2014-06-08,37,393
2014-06-08,38,1055
2014-06-08,39,638
2014-06-08,40,399
2014-06-08,41,314
2014-06-08,42,513
2014-06-08,43,702
2014-06-08,44,428
2014-06-08,45,1091
2014-06-08,46,862
2014-06-08,47,304
2014-06-08,48,730
2014-06-08,49,393
2014-06-08,50,865
2014-06-09,1,217
2014-06-09,2,551
2014-06-09,3,348
2014-06-09,4,202
2014-06-09,5,192
2014-06-09,6,539
2014-06-09,7,521
2014-06-09,8,672
2014-06-09,9,485
2014-06-09,10,711
2014-06-09,11,620
2014-06-09,12,670
2014-06-09,13,791
2014-06-09,14,529
2014-06-09,15,779
2014-06-09,16,244
2014-06-09,17,278
2014-06-09,18,754
2014-06-09,19,377
2014-06-09,20,417
2014-06-09,21,382
2014-06-09,22,753
2014-06-09,23,276
2014-06-09,24,620
2014-06-09,25,719
2014-06-09,26,393
2014-06-09,27,210
2014-06-09,28,811
2014-06-09,29,614
2014-06-09,30,363
2014-06-09,31,556
2014-06-09,32,421
2014-06-09,33,646
2014-06-09,34,219
2014-06-09,35,581
2014-06-09,36,670
2014-06-09,37,254
2014-06-09,38,723
2014-06-09,39,381
2014-06-09,40,267
2014-06-09,41,207
2014-06-09,42,318
2014-06-09,43,464
2014-06-09,44,250
2014-06-09,45,799
2014-06-09,46,563
2014-06-09,47,211
2014-06-09,48,475
2014-06-09,49,263
2014-06-09,50,645
2014-06-10,1,265
2014-06-10,2,614
2014-06-10,3,422
2014-06-10,4,246
2014-06-10,5,202
2014-06-10,6,619
2014-06-10,7,592
2014-06-10,8,829
2014-06-10,9,572
2014-06-10,10,733
2014-06-10,11,750
2014-06-10,12,774
2014-06-10,13,944
2014-06-10,14,606
2014-06-10,15,961
2014-06-10,16,282
2014-06-10,17,381
2014-06-10,18,907
2014-06-10,19,446
2014-06-10,20,521
2014-06-10,21,460
2014-06-10,22,875
2014-06-10,23,323
2014-06-10,24,743
2014-06-10,25,896
2014-06-10,26,491
2014-06-10,27,262
2014-06-10,28,972
2014-06-10,29,739
2014-06-10,30,453
2014-06-10,31,651
2014-06-10,32,478
2014-06-10,33,699
2014-06-10,34,255
2014-06-10,35,702
2014-06-10,36,790
2014-06-10,37,300
2014-06-10,38,918
2014-06-10,39,439
2014-06-10,40,281
2014-06-10,41,251
2014-06-10,42,370
2014-06-10,43,493
2014-06-10,44,292
2014-06-10,45,868
2014-06-10,46,602
2014-06-10,47,225
2014-06-10,48,567
2014-06-10,49,299
2014-06-10,50,721
2014-06-11,1,263
2014-06-11,2,641
2014-06-11,3,391
2014-06-11,4,239
2014-06-11,5,216
2014-06-11,6,631
2014-06-11,7,618
2014-06-11,8,799
2014-06-11,9,549
2014-06-11,10,804
2014-06-11,11,750
2014-06-11,12,756
2014-06-11,13,913
2014-06-11,14,643
2014-06-11,15,929
2014-06-11,16,283
2014-06-11,17,349
2014-06-11,18,866
2014-06-11,19,455
2014-06-11,20,521
2014-06-11,21,416
2014-06-11,22,838
2014-06-11,23,294
2014-06-11,24,695
2014-06-11,25,873
2014-06-11,26,503
2014-06-11,27,241
2014-06-11,28,996
2014-06-11,29,768
2014-06-11,30,424
2014-06-11,31,654
2014-06-11,32,453
2014-06-11,33,738
2014-06-11,34,271
2014-06-11,35,718
2014-06-11,36,765
2014-06-11,37,288
2014-06-11,38,853
2014-06-11,39,471
2014-06-11,40,298
2014-06-11,41,212
2014-06-11,42,395
2014-06-11,43,557
2014-06-11,44,315
2014-06-11,45,824
2014-06-11,46,622
2014-06-11,47,231
2014-06-11,48,534
2014-06-11,49,327
2014-06-11,50,713
2014-06-12,1,260
2014-06-12,2,675
2014-06-12,3,392
2014-06-12,4,252
2014-06-12,5,234
2014-06-12,6,632
2014-06-12,7,646
2014-06-12,8,880
2014-06-12,9,569
2014-06-12,10,824
2014-06-12,11,787
2014-06-12,12,820
2014-06-12,13,923
2014-06-12,14,690
2014-06-12,15,1023
2014-06-12,16,318
2014-06-12,17,352
2014-06-12,18,997
2014-06-12,19,468
2014-06-12,20,530
2014-06-12,21,465
2014-06-12,22,936
2014-06-12,23,343
2014-06-12,24,757
2014-06-12,25,937
2014-06-12,26,516
2014-06-12,27,241
2014-06-12,28,1023
2014-06-12,29,722
2014-06-12,30,438
2014-06-12,31,653
2014-06-12,32,523
2014-06-12,33,772
2014-06-12,34,298
2014-06-12,35,726
2014-06-12,36,932
2014-06-12,37,331
2014-06-12,38,911
2014-06-12,39,521
2014-06-12,40,322
2014-06-12,41,292
2014-06-12,42,415
2014-06-12,43,583
2014-06-12,44,344
2014-06-12,45,891
2014-06-12,46,681
2014-06-12,47,284
2014-06-12,48,519
2014-06-12,49,325
2014-06-12,50,781
2014-06-13,1,277
2014-06-13,2,736
2014-06-13,3,449
2014-06-13,4,243
2014-06-13,5,224
2014-06-13,6,652
2014-06-13,7,686
2014-06-13,8,941
2014-06-13,9,647
2014-06-13,10,859
2014-06-13,11,844
2014-06-13,12,866
2014-06-13,13,1040
2014-06-13,14,731
2014-06-13,15,1062
2014-06-13,16,313
2014-06-13,17,382
2014-06-13,18,1009
2014-06-13,19,516
2014-06-13,20,570
2014-06-13,21,512
2014-06-13,22,969
2014-06-13,23,370
2014-06-13,24,785
2014-06-13,25,1003
2014-06-13,26,584
2014-06-13,27,272
2014-06-13,28,1067
2014-06-13,29,866
2014-06-13,30,509
2014-06-13,31,742
2014-06-13,32,555
2014-06-13,33,828
2014-06-13,34,315
2014-06-13,35,803
2014-06-13,36,905
2014-06-13,37,386
2014-06-13,38,955
2014-06-13,39,560
2014-06-13,40,382
2014-06-13,41,286
2014-06-13,42,409
2014-06-13,43,644
2014-06-13,44,366
2014-06-13,45,964
2014-06-13,46,734
2014-06-13,47,270
2014-06-13,48,652
2014-06-13,49,344
2014-06-13,50,813
2014-06-14,1,312
2014-06-14,2,737
2014-06-14,3,487
2014-06-14,4,271
2014-06-14,5,234
2014-06-14,6,788
2014-06-14,7,764
2014-06-14,8,996
2014-06-14,9,667
2014-06-14,10,943
2014-06-14,11,946
2014-06-14,12,943
2014-06-14,13,1066
2014-06-14,14,723
2014-06-14,15,1152
2014-06-14,16,311
2014-06-14,17,447
2014-06-14,18,1159
2014-06-14,19,519
2014-06-14,20,680
2014-06-14,21,530
2014-06-14,22,1060
2014-06-14,23,398
2014-06-14,24,871
2014-06-14,25,1054
2014-06-14,26,633
2014-06-14,27,295
2014-06-14,28,1185
2014-06-14,29,882
2014-06-14,30,513
2014-06-14,31,753
2014-06-14,32,606
2014-06-14,33,942
2014-06-14,34,352
2014-06-14,35,874
2014-06-14,36,911
2014-06-14,37,377
2014-06-14,38,1073
2014-06-14,39,603
2014-06-14,40,390
2014-06-14,41,256
2014-06-14,42,469
2014-06-14,43,649
2014-06-14,44,376
2014-06-14,45,1022
2014-06-14,46,762
2014-06-14,47,267
2014-06-14,48,668
2014-06-14,49,415
2014-06-14,50,875
2014-06-15,1,325
2014-06-15,2,759
2014-06-15,3,503
2014-06-15,4,298
2014-06-15,5,254
2014-06-15,6,848
2014-06-15,7,849
2014-06-15,8,1024
2014-06-15,9,713
2014-06-15,10,1003
2014-06-15,11,981
2014-06-15,12,999
2014-06-15,13,1194
2014-06-15,14,802
2014-06-15,15,1199
2014-06-15,16,354
2014-06-15,17,464
2014-06-15,18,1152
2014-06-15,19,587
2014-06-15,20,623
2014-06-15,21,567
2014-06-15,22,1133
2014-06-15,23,359
2014-06-15,24,897
2014-06-15,25,1116
2014-06-15,26,746
2014-06-15,27,314
2014-06-15,28,1171
2014-06-15,29,996
2014-06-15,30,535
2014-06-15,31,818
2014-06-15,32,587
2014-06-15,33,950
2014-06-15,34,348
2014-06-15,35,930
2014-06-15,36,1132
2014-06-15,37,436
2014-06-15,38,1153
2014-06-15,39,647
2014-06-15,40,372
2014-06-15,41,330
2014-06-15,42,527
2014-06-15,43,710
2014-06-15,44,402
2014-06-15,45,1148
2014-06-15,46,854
2014-06-15,47,308
2014-06-15,48,726
2014-06-15,49,450
2014-06-15,50,868
2014-06-16,1,215
2014-06-16,2,506
2014-06-16,3,329
2014-06-16,4,203
2014-06-16,5,156
2014-06-16,6,499
2014-06-16,7,513
2014-06-16,8,749
2014-06-16,9,450
2014-06-16,10,680
2014-06-16,11,622
2014-06-16,12,698
2014-06-16,13,762
2014-06-16,14,480
2014-06-16,15,821
2014-06-16,16,203
2014-06-16,17,335
2014-06-16,18,765
2014-06-16,19,358
2014-06-16,20,417
2014-06-16,21,365
2014-06-16,22,770
2014-06-16,23,280
2014-06-16,24,616
2014-06-16,25,712
2014-06-16,26,430
2014-06-16,27,232
2014-06-16,28,738
2014-06-16,29,702
2014-06-16,30,397
2014-06-16,31,548
2014-06-16,32,373
2014-06-16,33,664
2014-06-16,34,254
2014-06-16,35,659
2014-06-16,36,743
2014-06-16,37,267
2014-06-16,38,753
2014-06-16,39,434
2014-06-16,40,240
2014-06-16,41,215
2014-06-16,42,322
2014-06-16,43,482
2014-06-16,44,264
2014-06-16,45,760
2014-06-16,46,542
2014-06-16,47,204
2014-06-16,48,451
2014-06-16,49,295
2014-06-16,50,580
2014-06-17,1,263
2014-06-17,2,623
2014-06-17,3,415
2014-06-17,4,269
2014-06-17,5,179
2014-06-17,6,620
